Часть;Год;Команда;Соперник;Минуты;Схема;Забито;Пропущено;Удары;Удары в створ;Передачи;Точные передачи;Навесы;Точные навесы;Владение;xG;PPDA;Победитель;Проигравший
1;2015;Локомотив;Спартак;95;4-2-3-1 (100.0%);2;1;9;4;318;258;11;7;38.67;0.77;11.43;Локомотив;Спартак
1;2015;Локомотив;Амкар;94;4-2-3-1 (67.91%);3;0;11;5;452;387;14;6;50.29;2.67;7.38;Локомотив;Амкар
1;2015;Локомотив;ЦСКА;118;4-2-3-1 (89.86%);1;1;10;4;311;228;11;3;35.73;1.09;14.43;Ничья;Ничья
1;2015;Локомотив;КС;93;4-2-3-1 (100.0%);2;0;12;5;472;412;15;5;59.23;1.51;9.59;Локомотив;КС
1;2015;Локомотив;Рубин;94;4-2-3-1 (100.0%);1;3;8;5;402;320;14;4;55.34;0.33;4.42;Рубин;Локомотив
1;2015;Локомотив;Краснодар;95;4-2-3-1 (100.0%);2;1;14;5;406;334;22;11;51.34;2.17;5.47;Локомотив;Краснодар
1;2015;Локомотив;Уфа;96;4-2-3-1 (100.0%);3;0;12;8;440;364;15;2;60.24;1.73;7.8;Локомотив;Уфа
1;2015;Локомотив;Ахмат;94;4-2-3-1 (100.0%);0;0;13;4;476;407;18;6;57.16;1.15;5.43;Ничья;Ничья
1;2015;Локомотив;Урал;95;4-2-3-1 (100.0%);3;1;21;10;320;266;5;4;40.32;3.04;9.69;Локомотив;Урал
1;2015;Локомотив;Динамо;93;4-2-3-1 (100.0%);1;1;11;3;346;290;13;7;46.83;0.59;7.75;Ничья;Ничья
1;2015;Локомотив;Анжи;96;4-2-3-1 (100.0%);3;1;8;6;297;228;15;6;44.55;0.71;9.96;Локомотив;Анжи
1;2015;Локомотив;Мордовия;94;4-2-3-1 (100.0%);1;0;12;3;362;295;14;6;54.28;1.23;6.14;Локомотив;Мордовия
2;2016;Мордовия;Локомотив;94;4-4-2 (100.0%);0;3;18;5;366;323;14;4;44.1;1.15;12.21;Локомотив;Мордовия
2;2016;Мордовия;Анжи;95;4-2-3-1 (65.95%);0;3;7;1;358;280;8;2;53.26;0.37;5.25;Анжи;Мордовия
2;2016;Мордовия;Зенит;93;5-4-1 (65.4%);0;3;5;1;203;148;17;4;32.78;0.67;9.78;Зенит;Мордовия
2;2016;Мордовия;Кубань;94;4-2-3-1 (100.0%);2;1;13;4;285;212;12;2;45.79;0.55;9.69;Мордовия;Кубань
2;2016;Мордовия;Ростов;94;4-2-3-1 (11.22%);2;1;8;2;265;195;13;5;42.97;1.37;10;Мордовия;Ростов
2;2016;Мордовия;Спартак;95;4-4-2 (100.0%);2;2;10;6;308;243;21;8;43.28;1.33;15.53;Ничья;Ничья
2;2016;Мордовия;Амкар;95;4-2-3-1 (100.0%);1;1;15;4;360;278;29;7;51.26;1.26;7.21;Ничья;Ничья
2;2016;Мордовия;ЦСКА;137;4-2-3-1 (66.36%);1;7;8;4;247;204;9;4;36.12;0.6;11.77;ЦСКА;Мордовия
2;2016;Мордовия;КС;94;4-2-3-1 (100.0%);1;2;11;5;542;446;35;10;60.84;1.09;5.51;КС;Мордовия
2;2016;Мордовия;Рубин;95;4-2-3-1 (41.08%);1;1;13;4;364;273;11;3;42.37;1.29;9.09;Ничья;Ничья
2;2016;Мордовия;Краснодар;80;4-2-3-1 (100.0%);0;1;15;7;307;250;18;9;51.88;2.17;7.65;Краснодар;Мордовия
2;2016;Мордовия;Уфа;94;4-2-3-1 (100.0%);1;1;13;6;319;254;22;12;46.59;1.56;8.08;Ничья;Ничья
1;2015;Мордовия;Ахмат;93;4-2-3-1 (100.0%);0;0;12;4;363;283;20;5;48.11;1.18;7.19;Ничья;Ничья
1;2015;Мордовия;Урал;93;4-2-3-1 (87.17%);1;3;2;1;308;216;19;8;35.32;0.2;7.32;Урал;Мордовия
1;2015;Мордовия;Динамо;92;4-2-3-1 (79.88%);1;1;6;3;307;227;13;5;36.61;0.63;8.03;Ничья;Ничья
1;2015;Мордовия;Анжи;94;4-2-3-1 (92.02%);4;0;11;5;342;266;14;5;41.86;2.39;8.72;Мордовия;Анжи
1;2015;Мордовия;Зенит;95;4-4-1-1 (100.0%);0;0;5;2;321;261;9;4;39.33;0.55;8.88;Ничья;Ничья
1;2015;Мордовия;Кубань;95;4-2-3-1 (100.0%);1;1;14;6;431;327;31;11;56.52;2.39;5.56;Ничья;Ничья
1;2015;Мордовия;Ростов;94;4-3-3 (67.92%);2;3;10;4;293;206;10;2;38.8;0.85;7.42;Ростов;Мордовия
1;2015;Мордовия;Спартак;95;4-2-3-1 (100.0%);0;0;0;0;0;0;0;0;5.54;0;143.5;Ничья;Ничья
1;2015;Мордовия;Амкар;93;4-2-3-1 (100.0%);1;2;8;2;291;222;16;6;40.54;0.62;11.83;Амкар;Мордовия
1;2015;Мордовия;ЦСКА;130;4-2-3-1 (42.96%);4;6;13;9;318;258;11;3;36.84;2.1;14.46;ЦСКА;Мордовия
1;2015;Мордовия;Рубин;96;4-2-3-1 (100.0%);2;1;15;10;311;248;19;4;43.88;2.81;5;Мордовия;Рубин
1;2015;Мордовия;Краснодар;94;4-2-3-1 (100.0%);0;0;7;2;263;182;13;3;34.93;0.8;9.37;Ничья;Ничья
1;2015;Мордовия;Уфа;93;4-2-3-1 (100.0%);0;1;11;2;346;257;20;1;65.24;1.35;4.47;Уфа;Мордовия
1;2015;Мордовия;Ахмат;94;4-2-3-1 (100.0%);0;0;8;2;215;163;7;2;33.1;0.37;8.27;Ничья;Ничья
1;2015;Мордовия;Урал;93;4-2-3-1 (100.0%);1;1;12;6;332;246;16;5;49.16;0.49;9.5;Ничья;Ничья
1;2015;Мордовия;Динамо;95;4-4-2 (100.0%);2;2;12;4;244;179;14;8;34.23;2.04;12.22;Ничья;Ничья
1;2015;Мордовия;Локомотив;94;4-2-3-1 (100.0%);0;1;16;2;295;231;13;8;45.72;1.16;10.5;Локомотив;Мордовия
1;2018;Оренбург;Локомотив;94;5-4-1 (93.4%);1;2;10;4;256;175;8;3;29.9;1.85;10;Локомотив;Оренбург
1;2018;Оренбург;Уфа;92;5-4-1 (100.0%);1;0;10;3;502;427;23;5;57.37;1.53;12.15;Оренбург;Уфа
1;2018;Оренбург;Урал;93;5-4-1 (93.04%);1;2;11;3;434;348;20;10;46.87;0.9;7.86;Урал;Оренбург
1;2018;Оренбург;Рубин;98;5-4-1 (100.0%);1;0;9;2;353;275;14;6;42.62;1.03;7.85;Оренбург;Рубин
1;2018;Оренбург;Арсенал;97;5-4-1 (100.0%);2;2;8;5;373;283;16;4;43.58;1.41;9.15;Ничья;Ничья
1;2018;Оренбург;Енисей;92;5-4-1 (100.0%);0;0;10;3;431;353;12;1;52.33;0.71;12;Ничья;Ничья
1;2018;Оренбург;Ростов;95;5-3-2 (72.87%);1;0;7;3;317;245;8;3;31.25;0.67;12.95;Оренбург;Ростов
1;2018;Оренбург;ЦСКА;93;5-4-1 (57.04%);0;1;12;2;372;291;18;7;42.75;0.83;8.97;ЦСКА;Оренбург
1;2018;Оренбург;Ахмат;96;5-4-1 (100.0%);1;1;9;2;435;338;18;7;47.71;0.85;6.15;Ничья;Ничья
1;2018;Оренбург;Зенит;94;3-4-2-1 (100.0%);1;2;14;4;387;314;20;1;45.78;0.93;8.54;Зенит;Оренбург
1;2018;Оренбург;Динамо;97;5-4-1 (73.31%);0;2;5;1;341;273;11;2;43.07;0.35;10.87;Динамо;Оренбург
1;2018;Оренбург;Краснодар;95;3-4-2-1 (91.53%);1;1;14;4;276;212;17;7;37.18;1.56;9.86;Ничья;Ничья
1;2018;Оренбург;Анжи;94;5-4-1 (66.15%);3;1;15;5;474;414;18;7;60.74;1.98;6.26;Оренбург;Анжи
1;2018;Оренбург;Локомотив;96;5-4-1 (100.0%);1;0;9;4;276;218;12;4;36.18;0.46;10.29;Оренбург;Локомотив
1;2018;Оренбург;КС;95;5-4-1 (100.0%);3;0;11;7;255;196;5;2;31.36;1.59;9.41;Оренбург;КС
1;2018;Оренбург;Спартак;94;5-4-1 (100.0%);0;1;4;1;310;250;13;5;35.88;0.21;13.26;Спартак;Оренбург
2;2017;Оренбург;Ростов;100;4-1-4-1 (95.43%);2;0;4;4;261;190;11;4;35.21;1.26;12.55;Оренбург;Ростов
2;2017;Оренбург;Уфа;94;4-1-4-1 (71.23%);1;1;13;6;476;393;34;13;56.64;0.83;12.5;Ничья;Ничья
2;2017;Оренбург;Локомотив;92;4-1-4-1 (100.0%);0;4;5;0;339;265;15;3;39.9;0.49;7.88;Локомотив;Оренбург
2;2017;Оренбург;Краснодар;93;4-1-4-1 (78.72%);1;0;10;5;242;178;18;7;35.81;1.43;7.86;Оренбург;Краснодар
2;2017;Оренбург;КС;93;4-1-4-1 (100.0%);1;1;15;4;275;224;25;12;42.88;0.8;12.82;Ничья;Ничья
2;2017;Оренбург;Зенит;93;4-1-4-1 (100.0%);0;1;7;2;331;267;18;7;39.14;0.58;10.93;Зенит;Оренбург
2;2017;Оренбург;Томь;94;4-2-3-1 (100.0%);2;1;20;5;313;237;25;11;50.94;2.35;7.13;Оренбург;Томь
2;2017;Оренбург;Ахмат;94;4-1-4-1 (100.0%);2;1;10;3;289;211;22;7;40.34;1.32;9.5;Оренбург;Ахмат
2;2017;Оренбург;Урал;92;4-1-4-1 (69.37%);0;2;13;2;362;265;22;6;53.62;1;5.5;Урал;Оренбург
2;2017;Оренбург;Спартак;96;4-1-4-1 (100.0%);2;3;14;5;320;249;10;4;37.53;2;8.25;Спартак;Оренбург
2;2017;Оренбург;Анжи;94;4-1-4-1 (87.07%);0;1;8;2;316;237;22;9;49.66;0.57;8.35;Анжи;Оренбург
2;2017;Оренбург;Рубин;94;4-1-4-1 (100.0%);0;0;8;1;247;152;9;3;33.9;0.46;9.15;Ничья;Ничья
2;2017;Оренбург;Арсенал;92;4-1-4-1 (100.0%);3;0;8;5;232;167;21;6;35.61;1.69;9.67;Оренбург;Арсенал
1;2016;Оренбург;Амкар;94;4-1-4-1 (100.0%);0;3;10;3;508;428;28;10;64.41;0.93;7;Амкар;Оренбург
1;2016;Оренбург;ЦСКА;93;4-1-4-1 (61.65%);0;2;10;5;439;342;20;4;45.1;0.75;9.91;ЦСКА;Оренбург
1;2016;Оренбург;Локомотив;92;4-4-1-1 (100.0%);1;1;5;4;364;285;15;6;41.7;0.58;7.29;Ничья;Ничья
1;2016;Оренбург;Краснодар;102;4-4-1-1 (79.91%);3;3;8;4;257;190;4;0;35.53;0.65;12.03;Ничья;Ничья
1;2016;Оренбург;КС;95;4-4-1-1 (100.0%);1;0;14;5;462;372;28;8;60.6;1.24;6.06;Оренбург;КС
1;2016;Оренбург;Зенит;92;4-4-1-1 (100.0%);0;1;7;2;359;291;25;11;39.9;0.63;14.28;Зенит;Оренбург
1;2016;Оренбург;Томь;94;4-1-4-1 (100.0%);3;1;18;6;238;175;22;10;33.08;2.21;6.72;Оренбург;Томь
1;2016;Оренбург;Ахмат;93;4-1-4-1 (100.0%);1;2;15;3;337;264;21;4;45.17;1.46;6.97;Ахмат;Оренбург
1;2016;Оренбург;Урал;94;4-3-3 (77.03%);0;1;6;2;415;329;26;11;51.1;0.3;6.63;Урал;Оренбург
1;2016;Оренбург;Спартак;95;4-1-4-1 (100.0%);1;3;7;4;218;149;15;9;31.14;1.66;14.86;Спартак;Оренбург
1;2016;Оренбург;Анжи;94;4-1-4-1 (100.0%);0;0;10;2;379;302;20;4;46.6;0.57;9.09;Ничья;Ничья
1;2016;Оренбург;Рубин;95;4-1-4-1 (100.0%);1;1;7;1;191;135;13;4;36.13;0.75;10.96;Ничья;Ничья
1;2016;Оренбург;Арсенал;93;4-1-4-1 (74.77%);0;0;7;2;179;126;13;2;25.86;0.58;16.5;Ничья;Ничья
1;2016;Оренбург;Амкар;94;4-1-4-1 (88.55%);0;0;12;2;372;319;23;9;53.98;0.86;5.73;Ничья;Ничья
1;2016;Оренбург;ЦСКА;97;4-1-4-1 (90.18%);0;1;7;1;246;177;18;4;35.54;0.71;21.69;ЦСКА;Оренбург
1;2016;Оренбург;Ростов;94;4-5-1 (91.61%);0;1;7;1;205;151;7;4;34.72;0.76;10.45;Ростов;Оренбург
1;2018;Ростов;КС;94;5-3-2 (47.49%);0;1;12;5;427;338;39;15;62.21;1.28;5.16;КС;Ростов
1;2018;Ростов;ЦСКА;92;3-5-2 (100.0%);0;0;12;3;363;272;9;4;48.93;0.68;6.51;Ничья;Ничья
1;2018;Ростов;Зенит;93;3-5-2 (86.8%);0;2;16;2;386;317;16;6;45.42;0.9;11.83;Зенит;Ростов
1;2018;Ростов;Динамо;95;3-5-2 (100.0%);0;0;14;2;488;416;25;7;61.19;0.74;5.61;Ничья;Ничья
1;2018;Ростов;Краснодар;95;5-3-2 (100.0%);2;2;14;5;300;220;13;6;42.25;2.54;7.83;Ничья;Ничья
1;2018;Ростов;Анжи;93;3-5-2 (57.05%);1;0;13;5;427;348;21;1;52.81;1.1;7.73;Ростов;Анжи
1;2018;Ростов;Локомотив;94;5-3-2 (100.0%);1;2;7;3;337;270;12;4;40.7;0.89;7.52;Локомотив;Ростов
1;2018;Ростов;Оренбург;95;5-3-2 (100.0%);0;1;25;6;607;515;34;6;68.75;1.18;8.41;Оренбург;Ростов
1;2018;Ростов;Спартак;95;5-3-2 (100.0%);1;0;9;4;299;220;9;5;37.92;0.87;10.88;Ростов;Спартак
1;2018;Ростов;Уфа;97;3-5-2 (100.0%);0;0;13;1;500;414;21;9;65.51;0.64;10.12;Ничья;Ничья
1;2018;Ростов;Урал;95;3-5-2 (77.63%);1;1;11;6;298;225;10;2;39.81;0.68;9.46;Ничья;Ничья
1;2018;Ростов;Рубин;95;3-5-2 (100.0%);1;1;13;5;427;343;17;4;50.31;1.44;9.72;Ничья;Ничья
1;2018;Ростов;Арсенал;95;3-5-2 (69.93%);1;0;6;3;308;218;13;4;43.03;1.5;14.33;Ростов;Арсенал
1;2018;Ростов;Енисей;96;5-3-2 (71.34%);4;0;9;5;348;271;8;2;40.05;1.67;7.53;Ростов;Енисей
1;2018;Ростов;КС;97;5-3-2 (82.7%);0;1;15;5;581;479;36;11;66.32;0.63;4.79;КС;Ростов
1;2018;Ростов;ЦСКА;96;5-4-1 (75.13%);1;0;2;1;307;228;6;2;40.42;0.1;13.12;Ростов;ЦСКА
1;2018;Ростов;Ахмат;94;5-3-2 (72.94%);1;0;14;3;546;481;18;4;61.07;1.04;8.09;Ростов;Ахмат
2;2018;Ростов;Урал;93;5-3-2 (77.03%);1;0;16;3;344;277;15;6;41.14;2.11;10.11;Ростов;Урал
2;2018;Ростов;Спартак;94;3-5-2 (47.84%);0;2;11;2;407;337;11;5;44.21;0.72;6.48;Спартак;Ростов
2;2018;Ростов;Тосно;94;3-5-2 (100.0%);2;0;20;6;562;489;23;6;70.9;1.84;4.13;Ростов;Тосно
2;2018;Ростов;Рубин;93;5-3-2 (48.42%);1;1;10;2;358;258;12;6;40.49;1.42;14.08;Ничья;Ничья
2;2018;Ростов;СКА;93;5-3-2 (100.0%);2;0;11;5;475;394;31;9;53.63;1.17;9.17;Ростов;СКА
2;2018;Ростов;Локомотив;94;5-4-1 (61.59%);0;1;3;1;312;231;6;1;41.21;0.25;8.71;Локомотив;Ростов
2;2018;Ростов;ЦСКА;94;5-3-2 (47.69%);1;2;6;2;290;186;13;3;44.46;1.06;6.43;ЦСКА;Ростов
2;2018;Ростов;Арсенал;93;5-4-1 (100.0%);2;2;10;6;395;300;10;3;44.85;1.97;10.34;Ничья;Ничья
2;2018;Ростов;Зенит;96;5-4-1 (86.63%);0;0;6;4;286;189;10;1;46.32;0.74;5.59;Ничья;Ничья
2;2018;Ростов;Краснодар;95;5-3-2 (84.33%);1;3;12;3;338;256;15;5;42.35;1.27;8.4;Краснодар;Ростов
1;2017;Ростов;Уфа;95;5-4-1 (100.0%);1;0;8;3;316;246;7;3;37.84;1.3;14.83;Ростов;Уфа
1;2017;Ростов;Динамо;93;4-1-4-1 (49.33%);0;2;8;1;508;438;7;1;59.04;0.94;6.18;Динамо;Ростов
1;2017;Ростов;Анжи;94;4-3-3 (62.96%);2;0;9;2;513;408;15;1;56.65;1.39;6.42;Ростов;Анжи
1;2017;Ростов;Амкар;93;3-4-2-1 (100.0%);0;0;8;2;460;367;19;7;53.94;1.19;9.85;Ничья;Ничья
1;2017;Ростов;Ахмат;94;3-4-2-1 (100.0%);0;1;7;2;345;245;8;0;46.71;0.23;8.17;Ахмат;Ростов
1;2017;Ростов;Спартак;93;3-4-2-1 (100.0%);2;2;4;4;348;270;19;7;42.84;0.52;8.59;Ничья;Ничья
1;2017;Ростов;Тосно;93;5-4-1 (75.9%);1;1;9;2;484;375;12;4;63.82;1.3;5.44;Ничья;Ничья
1;2017;Ростов;Рубин;97;3-4-3 (100.0%);0;1;11;5;429;344;23;11;54.8;1.75;7.78;Рубин;Ростов
1;2017;Ростов;СКА;94;3-4-3 (86.72%);1;2;16;6;386;301;24;6;50.81;1.83;6.16;СКА;Ростов
1;2017;Ростов;Локомотив;95;3-4-3 (100.0%);0;1;7;2;420;324;9;1;48.53;0.45;8.1;Локомотив;Ростов
1;2017;Ростов;ЦСКА;94;5-4-1 (100.0%);0;2;9;4;499;412;11;4;46.65;0.64;9.06;ЦСКА;Ростов
1;2017;Ростов;Арсенал;93;3-4-3 (100.0%);2;2;13;3;512;426;18;3;64.99;1.17;6.03;Ничья;Ничья
1;2017;Ростов;Зенит;94;5-4-1 (100.0%);0;0;7;3;311;261;6;1;36.13;0.19;15.96;Ничья;Ничья
1;2017;Ростов;Краснодар;95;5-4-1 (100.0%);0;0;18;8;375;285;19;5;46.55;1.2;8.61;Ничья;Ничья
1;2017;Ростов;Уфа;93;3-4-2-1 (68.32%);4;1;11;7;399;348;9;3;41.16;2.56;19.55;Ростов;Уфа
1;2017;Ростов;Динамо;94;5-4-1 (100.0%);1;0;12;5;280;217;7;5;38.71;1.87;7.73;Ростов;Динамо
1;2017;Ростов;Анжи;93;5-4-1 (100.0%);1;0;13;5;328;249;7;3;45.11;1.95;7.57;Ростов;Анжи
1;2017;Ростов;Амкар;95;3-4-3 (70.93%);1;0;14;6;417;351;6;1;47.64;1.69;11.6;Ростов;Амкар
1;2017;Ростов;Ахмат;96;3-4-3 (74.17%);0;1;12;3;501;412;20;3;56.89;0.6;6.47;Ахмат;Ростов
1;2017;Ростов;Урал;96;3-4-2-1 (100.0%);1;1;7;2;470;390;16;5;50.81;0.47;7.69;Ничья;Ничья
2;2017;Ростов;Оренбург;100;3-5-2 (95.45%);0;2;12;4;519;420;17;4;64.79;0.9;8.04;Оренбург;Ростов
2;2017;Ростов;Анжи;94;3-5-2 (100.0%);2;1;12;5;395;310;12;6;50.15;1.79;7.71;Ростов;Анжи
2;2017;Ростов;Рубин;96;3-5-2 (100.0%);4;2;6;5;333;256;6;1;43.07;1.66;9.44;Ростов;Рубин
2;2017;Ростов;Арсенал;94;3-5-2 (88.88%);0;1;13;6;481;381;29;8;62.2;1.41;5.49;Арсенал;Ростов
2;2017;Ростов;Амкар;95;3-5-2 (100.0%);1;0;8;2;393;302;9;2;53.42;1.1;8.93;Ростов;Амкар
2;2017;Ростов;Уфа;95;3-5-2 (100.0%);1;0;3;1;334;242;12;5;45.05;0.4;15.15;Ростов;Уфа
2;2017;Ростов;Спартак;95;3-5-2 (100.0%);3;0;12;3;299;216;9;4;33.07;1.45;7.81;Ростов;Спартак
2;2017;Ростов;ЦСКА;93;3-5-2 (100.0%);0;0;6;1;434;321;3;0;50.42;0.16;11.93;Ничья;Ничья
2;2017;Ростов;Локомотив;95;3-5-2 (100.0%);0;0;9;3;424;337;13;2;51.19;0.87;7.74;Ничья;Ничья
2;2017;Ростов;Краснодар;95;5-3-2 (100.0%);0;0;13;3;305;199;16;5;40.34;1.04;7;Ничья;Ничья
2;2017;Ростов;КС;94;5-3-2 (97.17%);0;0;17;2;404;313;14;2;45.56;1;6.1;Ничья;Ничья
2;2017;Ростов;Ахмат;94;5-3-2 (76.72%);0;0;11;2;542;436;17;6;57.29;0.83;7.77;Ничья;Ничья
1;2016;Ростов;Зенит;93;3-5-2 (100.0%);0;0;3;1;303;235;16;5;41.2;0.11;8.14;Ничья;Ничья
1;2016;Ростов;Урал;93;5-3-2 (100.0%);0;1;7;4;360;269;19;8;47.08;0.49;10.14;Урал;Ростов
1;2016;Ростов;Анжи;95;3-5-2 (87.07%);2;0;15;7;485;407;20;7;62.42;1.86;5.68;Ростов;Анжи
1;2016;Ростов;Рубин;95;5-3-2 (100.0%);0;0;9;2;507;392;12;4;58.05;0.64;4.81;Ничья;Ничья
1;2016;Ростов;Арсенал;93;5-3-2 (100.0%);4;1;13;11;474;363;11;4;51.2;2.85;8.24;Ростов;Арсенал
1;2016;Ростов;Амкар;95;5-3-2 (100.0%);0;1;9;2;274;197;6;2;36.7;0.42;10.31;Амкар;Ростов
1;2016;Ростов;Уфа;95;3-5-2 (100.0%);0;0;3;0;405;325;8;2;51.58;0.23;10.5;Ничья;Ничья
1;2016;Ростов;Спартак;95;5-3-2 (50.3%);0;1;9;3;337;261;11;2;41.73;0.67;11.9;Спартак;Ростов
1;2016;Ростов;ЦСКА;95;5-3-2 (100.0%);2;0;9;3;328;242;14;4;40.05;0.76;11.17;Ростов;ЦСКА
1;2016;Ростов;Локомотив;95;3-5-2 (87.89%);1;0;5;1;293;235;11;4;43.12;0.63;16.71;Ростов;Локомотив
1;2016;Ростов;Краснодар;94;5-3-2 (100.0%);1;2;6;2;282;200;6;3;33.3;0.75;12.24;Краснодар;Ростов
1;2016;Ростов;КС;95;5-3-2 (100.0%);2;1;7;4;295;228;12;2;41.24;0.75;9.12;Ростов;КС
1;2016;Ростов;Ахмат;94;5-3-2 (75.21%);1;2;5;2;306;250;11;2;50.98;0.6;6.31;Ахмат;Ростов
1;2016;Ростов;Томь;95;5-3-2 (100.0%);3;0;11;5;288;240;4;1;43.78;1.24;9.17;Ростов;Томь
1;2016;Ростов;Зенит;96;5-3-2 (46.08%);2;3;6;2;146;96;2;0;20.41;1.04;13.29;Зенит;Ростов
1;2016;Ростов;Урал;95;5-3-2 (24.43%);0;0;5;1;319;256;6;1;36.15;0.5;20;Ничья;Ничья
1;2016;Ростов;Оренбург;94;5-3-2 (100.0%);1;0;16;3;500;427;35;11;65.28;1.14;4.32;Ростов;Оренбург
2;2016;Ростов;Ахмат;94;5-3-2 (100.0%);2;0;12;6;268;208;3;1;34.88;2.09;10.49;Ростов;Ахмат
2;2016;Ростов;Урал;87;5-3-2 (100.0%);1;0;9;1;370;307;18;9;61.1;0.59;7.18;Ростов;Урал
2;2016;Ростов;Динамо;93;5-3-2 (100.0%);3;1;16;6;365;291;9;5;53.13;2.31;23.17;Ростов;Динамо
2;2016;Ростов;Локомотив;95;5-3-2 (100.0%);2;1;5;4;279;213;6;2;36.67;0.47;13.17;Ростов;Локомотив
2;2016;Ростов;Мордовия;94;5-3-2 (47.92%);1;2;16;5;442;376;17;8;57.03;1.26;6.75;Мордовия;Ростов
2;2016;Ростов;Зенит;96;5-3-2 (100.0%);3;0;5;3;266;203;8;3;34.88;0.68;13.15;Ростов;Зенит
2;2016;Ростов;Кубань;94;5-3-2 (100.0%);1;0;12;5;348;273;10;3;60.47;1.31;5.61;Ростов;Кубань
2;2016;Ростов;Спартак;95;5-3-2 (100.0%);2;0;8;4;239;149;10;1;32.72;1.32;6.73;Ростов;Спартак
2;2016;Ростов;Амкар;93;5-3-2 (100.0%);0;0;8;1;348;271;9;2;44.42;0.58;17;Ничья;Ничья
2;2016;Ростов;ЦСКА;96;5-3-2 (100.0%);2;0;9;5;320;231;8;7;40.39;1.64;8.5;Ростов;ЦСКА
2;2016;Ростов;КС;96;5-3-2 (100.0%);1;0;13;5;481;386;12;2;45.06;1.49;9.58;Ростов;КС
1;2015;Ростов;Рубин;96;5-3-2 (100.0%);1;0;10;5;369;274;10;4;44.96;0.73;7.92;Ростов;Рубин
1;2015;Ростов;Краснодар;94;3-5-2 (88.12%);1;2;9;4;310;239;19;6;36.18;0.9;9.71;Краснодар;Ростов
1;2015;Ростов;Уфа;95;4-2-3-1 (78.42%);1;1;9;4;354;278;13;2;48.62;1.13;7;Ничья;Ничья
1;2015;Ростов;Урал;93;3-5-2 (100.0%);2;1;5;1;420;347;8;3;45.84;0.16;10.03;Ростов;Урал
1;2015;Ростов;Динамо;94;5-3-2 (66.73%);1;0;11;4;247;186;10;3;37.64;1.83;8.3;Ростов;Динамо
1;2015;Ростов;Локомотив;94;5-4-1 (100.0%);2;0;8;2;250;172;5;2;31.96;0.38;10.73;Ростов;Локомотив
1;2015;Ростов;Мордовия;94;4-4-2 (100.0%);3;2;20;5;450;344;28;12;61.2;0.92;6.3;Ростов;Мордовия
1;2015;Ростов;Зенит;128;3-5-2 (72.21%);0;3;10;6;421;331;17;5;53.5;0.38;9.32;Зенит;Ростов
1;2015;Ростов;Кубань;95;4-4-2 (100.0%);2;1;11;9;281;188;15;6;51.94;1.77;7.79;Ростов;Кубань
1;2015;Ростов;Анжи;95;4-3-3 (43.76%);1;0;3;1;391;300;14;5;46.12;0.41;16.29;Ростов;Анжи
1;2015;Ростов;Спартак;99;3-5-2 (62.75%);0;1;11;4;429;334;19;4;51.64;1.11;6.9;Спартак;Ростов
1;2015;Ростов;Амкар;114;4-2-3-1 (100.0%);1;0;17;6;464;405;21;9;62.12;1.39;4.53;Ростов;Амкар
1;2015;Ростов;ЦСКА;94;5-3-2 (100.0%);1;2;8;3;385;303;10;4;42.98;0.76;11.32;ЦСКА;Ростов
1;2015;Ростов;Рубин;93;4-2-3-1 (100.0%);3;0;19;7;323;265;5;1;40.59;2.73;6.79;Ростов;Рубин
1;2015;Ростов;Краснодар;95;4-2-3-1 (100.0%);0;0;13;3;330;246;24;11;37.09;0.79;11.31;Ничья;Ничья
